ticker_id,provider,date,net_flow_internal,net_flow_mstar,net_flow_bbg,net_flow_rel_diff_mstar,net_flow_rel_diff_bbg,num_flags_mstar,num_flags_bbg
SPY,Vanguard,2024-03-19,-33920802.78,-30701111.58,-34009195.98,-0.0949,-0.0026,1,1
SPY,Vanguard,2024-03-20,-37809068.24,-40001790.3,-37639450.07,-0.058,-0.0045,0,1
SPY,Vanguard,2024-03-21,31050290.11,37340019.01,32601742.17,0.2026,0.05,3,0
SPY,Vanguard,2024-03-22,37732189.59,40988044.39,37162680.86,0.0863,0.0151,2,1
SPY,Vanguard,2024-03-23,44252021.84,45565348.19,46296162.01,0.0297,0.0462,0,1
SPY,Vanguard,2024-03-24,-29683362.4,-21768754.19,-28073372.55,-0.2666,-0.0542,1,1
SPY,Vanguard,2024-03-25,-41688697.49,-41213978.57,-41323507.87,-0.0114,-0.0088,0,1
SPY,Vanguard,2024-03-26,6502290.1,5956889.14,11546815.4,0.0839,0.7758,0,2
SPY,Vanguard,2024-03-27,-4712489.48,2701216.52,-116354.12,-1.5732,-0.9753,1,1
SPY,Vanguard,2024-03-28,32628376.34,32439545.95,28624855.8,0.0058,0.1227,0,2
SPY,Vanguard,2024-03-29,26844498.73,30429282.26,30674256.65,0.1335,0.1427,1,2
SPY,Vanguard,2024-03-31,7972527.06,9761930.98,8428337.32,0.2244,0.0572,3,2
SPY,Vanguard,2024-04-01,-10672041.64,-8527508.3,-15650882.31,-0.2009,-0.4665,1,1
SPY,Vanguard,2024-04-02,-20243301.33,-20109317.78,-21330316.74,-0.0066,-0.0537,2,2
SPY,Vanguard,2024-04-03,-1735687.16,-6892972.27,-1696008.7,-2.9713,-0.0229,1,0
SPY,Vanguard,2024-04-04,-21909025.17,-24741238.04,-17815533.97,-0.1293,-0.1868,2,1
SPY,Vanguard,2024-04-05,60450734.09,60020617.22,57879529.21,0.0071,0.0425,1,1
SPY,Vanguard,2024-04-06,8468753.2,7099103.16,10103405.61,0.1617,0.193,1,1
SPY,Vanguard,2024-04-07,6980537.04,5708402.76,7475744.89,0.1822,0.0709,3,1
SPY,Vanguard,2024-04-08,-11932119.2,-10442686.92,160273.41,-0.1248,-1.0134,1,1
SPY,Vanguard,2024-04-09,20087549.32,18297476.49,25012908.64,0.0891,0.2452,0,2
SPY,Vanguard,2024-04-10,-66065103.16,-66705823.34,-65750740.25,-0.0097,-0.0048,1,1
SPY,Vanguard,2024-04-11,65126771.84,63534404.76,64986012.25,0.0245,0.0022,1,1
SPY,Vanguard,2024-04-12,10299402.76,6409947.87,11353358.22,0.3776,0.1023,3,3
SPY,Vanguard,2024-04-14,31664408.06,34928566.51,31324241.92,0.1031,0.0107,3,1
SPY,Vanguard,2024-04-15,-20992697.02,-14571910.54,-21717481.39,-0.3059,-0.0345,1,0
SPY,Vanguard,2024-04-16,-6260946.39,-6831557.39,-7525456.13,-0.0911,-0.202,2,2
SPY,Vanguard,2024-04-18,47387567.91,49154031.34,48624819.73,0.0373,0.0261,1,1
SPY,Vanguard,2024-04-19,-60464932.19,-58234363.9,-61826501.56,-0.0369,-0.0225,1,1
SPY,Vanguard,2024-04-20,21124970.35,17957563.33,21269078.41,0.1499,0.0068,2,1
SPY,Vanguard,2024-04-21,-14569311.41,-16772999.83,-15821935.59,-0.1513,-0.086,2,1
SPY,Vanguard,2024-04-22,25495382.89,25108145.49,30322529.86,0.0152,0.1893,0,2
SPY,Vanguard,2024-04-23,-8945012.11,-9526375.76,-8731947.7,-0.065,-0.0238,2,2
SPY,Vanguard,2024-04-24,17350936.87,23612647.58,17573855.52,0.3609,0.0128,2,2
SPY,Vanguard,2024-04-25,56063407.82,56198811.42,56538250.07,0.0024,0.0085,1,0
SPY,Vanguard,2024-04-28,-40321371.72,-37674716.79,-41757626.61,-0.0656,-0.0356,1,1
SPY,Vanguard,2024-04-29,43725918.22,45536601.12,44526158.92,0.0414,0.0183,0,1
SPY,Vanguard,2024-05-01,36991417.31,33862386.98,37773682.02,0.0846,0.0211,1,1
SPY,Vanguard,2024-05-03,-25546054.56,-27389093.34,-28048386.98,-0.0721,-0.098,2,2
SPY,Vanguard,2024-05-04,51204833.23,50142537.41,51820783.75,0.0207,0.012,1,1
SPY,Vanguard,2024-05-05,-38641043.07,-38928615.21,-36179944.9,-0.0074,-0.0637,0,1
SPY,Vanguard,2024-05-06,46502538.41,47896527.57,46182004.76,0.03,0.0069,1,1
SPY,Vanguard,2024-05-07,-13327158.32,-14147954.93,-14484860.95,-0.0616,-0.0869,0,1
SPY,Vanguard,2024-05-08,-12507787.52,-11736405.94,-9976421.12,-0.0617,-0.2024,1,2
SPY,Vanguard,2024-05-09,69618033.31,71085252.19,72709471.7,0.0211,0.0444,1,1
SPY,Vanguard,2024-05-10,28577377.65,32122238.99,28301881.06,0.124,0.0096,1,0
SPY,Vanguard,2024-05-12,16150332.83,14009524.59,11233637.66,0.1326,0.3044,2,2
SPY,Vanguard,2024-05-13,15085455.84,14393310.18,19364747.77,0.0459,0.2837,0,2
SPY,Vanguard,2024-05-14,30555656.07,32960958.34,29831048.82,0.0787,0.0237,2,0
SPY,Vanguard,2024-05-15,13354977.42,14979035.8,12912442.75,0.1216,0.0331,3,2
SPY,Vanguard,2024-05-16,-10218906.61,-12644041.23,-9226292.89,-0.2373,-0.0971,2,1
SPY,Vanguard,2024-05-18,-10532492.0,-15635712.55,-10534734.23,-0.4845,-0.0002,1,0
SPY,Vanguard,2024-05-19,-5179402.05,-4485227.82,-6033910.39,-0.134,-0.165,0,2
SPY,Vanguard,2024-05-21,22318864.21,23832118.1,22116307.28,0.0678,0.0091,0,1
SPY,Vanguard,2024-05-22,21498871.13,25631521.43,20579084.1,0.1922,0.0428,2,1
SPY,Vanguard,2024-05-23,-38427669.38,-38529059.81,-29395519.43,-0.0026,-0.235,0,1
SPY,Vanguard,2024-05-24,9977722.79,12416802.39,7031175.95,0.2445,0.2953,3,2
SPY,Vanguard,2024-05-26,-26532404.0,-26267801.56,-23253516.33,-0.01,-0.1236,0,1
SPY,Vanguard,2024-05-27,-53170075.19,-53988927.12,-45391715.92,-0.0154,-0.1463,0,1
SPY,Vanguard,2024-05-28,18838663.06,21840960.75,15494430.33,0.1594,0.1775,2,2
SPY,Vanguard,2024-05-29,-46812166.5,-46866569.48,-54705947.71,-0.0012,-0.1686,0,1
SPY,Vanguard,2024-05-30,-30579296.55,-33281238.2,-32796451.06,-0.0884,-0.0725,1,2
SPY,Vanguard,2024-05-31,54833902.75,55112351.24,55867510.65,0.0051,0.0188,1,0
SPY,Vanguard,2024-06-01,18808.22,-488292.95,3428027.43,26.9617,181.2622,2,2
SPY,Vanguard,2024-06-03,8787066.85,7065944.4,10093559.11,0.1959,0.1487,2,3
SPY,Vanguard,2024-06-04,46627580.36,45470537.4,49894697.93,0.0248,0.0701,1,1
SPY,Vanguard,2024-06-07,-34212139.8,-33963300.36,-35493328.63,-0.0073,-0.0374,1,1
SPY,Vanguard,2024-06-08,14451439.7,14029750.19,14060639.87,0.0292,0.027,0,1
SPY,Vanguard,2024-06-09,66788496.54,64653153.86,62445308.08,0.032,0.065,1,1
SPY,Vanguard,2024-06-10,-30675468.08,-31467186.4,-33513811.05,-0.0258,-0.0925,0,2
SPY,Vanguard,2024-06-11,48192964.69,47642638.09,43089573.09,0.0114,0.1059,1,2
SPY,Vanguard,2024-06-13,9565114.85,7526426.46,6748207.28,0.2131,0.2945,1,1
SPY,Vanguard,2024-06-16,-11018959.22,-13128517.95,-8387946.09,-0.1914,-0.2388,1,2
SPY,Vanguard,2024-06-17,-47196473.27,-47023555.43,-48649322.08,-0.0037,-0.0308,0,1
SPY,Vanguard,2024-06-18,12111494.1,10753434.64,11745834.58,0.1121,0.0302,1,0
SPY,Vanguard,2024-06-19,33095628.39,36922707.47,30801361.63,0.1156,0.0693,1,0
SPY,Vanguard,2024-06-21,26366100.71,28680798.45,25438901.04,0.0878,0.0352,2,2
SPY,Vanguard,2024-06-22,-8240810.39,-10065255.68,-7616792.13,-0.2214,-0.0757,0,1
SPY,Vanguard,2024-06-25,-45569180.38,-47538302.57,-44917064.84,-0.0432,-0.0143,0,1
SPY,Vanguard,2024-06-26,-53852255.07,-51470719.46,-59504647.83,-0.0442,-0.105,1,2
SPY,Vanguard,2024-06-27,-11196120.01,-8752346.6,-11566835.53,-0.2183,-0.0331,2,2
SPY,Vanguard,2024-06-28,-9101270.39,-3255914.29,-8782943.57,-0.6423,-0.035,1,0
SPY,Vanguard,2024-06-29,-27485207.01,-30358791.9,-25955757.95,-0.1046,-0.0556,2,1
SPY,Vanguard,2024-06-30,65623536.65,63234063.52,61473181.4,0.0364,0.0632,1,1
SPY,Vanguard,2024-07-01,45674615.69,44667700.74,44962614.93,0.022,0.0156,1,1
SPY,Vanguard,2024-07-02,-3390219.46,5367368.97,423892.97,-2.5832,-1.125,1,2
SPY,Vanguard,2024-07-03,21086507.38,21506862.0,23022008.53,0.0199,0.0918,0,2
SPY,Vanguard,2024-07-04,-52518092.95,-54754459.09,-51179452.25,-0.0426,-0.0255,1,1
SPY,Vanguard,2024-07-05,-10791916.8,-15201836.07,-11116256.54,-0.4086,-0.0301,1,0
SPY,Vanguard,2024-07-06,-23295631.56,-25087825.41,-20734970.32,-0.0769,-0.1099,0,2
SPY,Vanguard,2024-07-08,-16101904.05,-9153406.17,-17198612.8,-0.4315,-0.0681,1,0
SPY,Vanguard,2024-07-09,47684789.13,46294956.45,46917670.91,0.0291,0.0161,1,1
SPY,Vanguard,2024-07-10,-40254429.82,-35492763.08,-40638624.7,-0.1183,-0.0095,1,0
SPY,Vanguard,2024-07-11,-33122535.66,-34559293.5,-32845939.32,-0.0434,-0.0084,1,1
SPY,Vanguard,2024-07-12,2446800.43,10001946.09,2703156.51,3.0878,0.1048,2,1
SPY,Vanguard,2024-07-13,5594179.8,2767681.2,8438698.59,0.5053,0.5085,2,2
SPY,Vanguard,2024-07-14,-20386488.62,-20906631.94,-20058894.85,-0.0255,-0.0161,0,1
SPY,Vanguard,2024-07-15,-1389500.2,1135836.08,1016213.23,-1.8174,-1.7314,2,1
SPY,Vanguard,2024-07-16,38662011.46,35772223.03,39525709.16,0.0747,0.0223,1,1
SPY,Vanguard,2024-07-17,-64295497.38,-64216298.57,-65776418.3,-0.0012,-0.023,1,1
SPY,Vanguard,2024-07-19,27976804.64,27723329.23,25828213.13,0.0091,0.0768,0,1
SPY,Vanguard,2024-07-20,7093066.6,12648629.8,12211975.4,0.7832,0.7217,2,2
SPY,Vanguard,2024-07-21,3069361.16,4100118.41,2599437.14,0.3358,0.1531,1,3
SPY,Vanguard,2024-07-22,61725285.3,60722387.21,63966655.98,0.0162,0.0363,1,0
SPY,Vanguard,2024-07-23,-57987221.16,-57056988.01,-56393392.33,-0.016,-0.0275,1,1
SPY,Vanguard,2024-07-24,-28259466.28,-28442589.32,-24888910.39,-0.0065,-0.1193,1,1
SPY,Vanguard,2024-07-25,1543646.8,1431253.32,2971030.7,0.0728,0.9247,0,1
SPY,Vanguard,2024-07-26,24212459.95,24629857.58,20918263.62,0.0172,0.1361,0,3
SPY,Vanguard,2024-07-28,-35524621.08,-29752947.3,-34999198.28,-0.1625,-0.0148,1,1
SPY,Vanguard,2024-07-29,64242219.73,64962272.57,59689283.96,0.0112,0.0709,1,1
SPY,Vanguard,2024-07-30,-48139342.12,-48808325.24,-49211355.57,-0.0139,-0.0223,1,0
SPY,Vanguard,2024-07-31,35275599.16,38670840.95,31104289.23,0.0962,0.1182,2,2
SPY,Vanguard,2024-08-01,52443729.52,47300922.63,59568115.58,0.0981,0.1358,1,3
SPY,Vanguard,2024-08-02,-1749928.26,-3297206.36,3290188.67,-0.8842,-2.8802,0,1
SPY,Vanguard,2024-08-03,45709640.91,47200940.44,43959047.52,0.0326,0.0383,1,1
SPY,Vanguard,2024-08-04,-49786727.32,-50740049.66,-47214380.39,-0.0191,-0.0517,1,1
SPY,Vanguard,2024-08-05,1706532.78,7008057.18,-2176181.2,3.1066,2.2752,3,2
SPY,Vanguard,2024-08-06,-29100818.57,-30628837.01,-28293006.67,-0.0525,-0.0278,1,1
SPY,Vanguard,2024-08-07,43438423.54,42744933.94,41669867.21,0.016,0.0407,1,1
SPY,Vanguard,2024-08-08,8295261.94,10569666.06,9090576.07,0.2742,0.0959,1,0
SPY,Vanguard,2024-08-10,-30575434.9,-30435139.53,-27391154.38,-0.0046,-0.1041,0,1
SPY,Vanguard,2024-08-11,33254076.11,31837526.72,34631856.33,0.0426,0.0414,1,1
SPY,Vanguard,2024-08-13,-7311311.43,-8991170.11,-4723461.94,-0.2298,-0.354,0,2
SPY,Vanguard,2024-08-14,16802333.31,16779571.7,13984234.09,0.0014,0.1677,0,1
SPY,Vanguard,2024-08-17,64033765.89,63178331.37,68425243.0,0.0134,0.0686,1,0
SPY,Vanguard,2024-08-18,39080624.89,37258037.55,39451872.44,0.0466,0.0095,1,0
SPY,Vanguard,2024-08-19,-14798392.69,-15593628.47,-12309268.13,-0.0537,-0.1682,0,1
SPY,Vanguard,2024-08-20,-31927507.19,-34043481.83,-28493851.21,-0.0663,-0.1075,1,1
SPY,Vanguard,2024-08-21,28992384.15,28952623.97,25763794.87,0.0014,0.1114,0,2
SPY,Vanguard,2024-08-22,-71233.64,-1026226.97,1281806.11,-13.4065,-18.9944,2,2
SPY,Vanguard,2024-08-23,9469273.36,12262806.61,9731305.59,0.295,0.0277,1,0
SPY,Vanguard,2024-08-24,-13122470.17,-15029321.3,-7136374.63,-0.1453,-0.4562,1,1
SPY,Vanguard,2024-08-25,-1508442.69,711442.61,-311674.99,-1.4716,-0.7934,1,2
SPY,Vanguard,2024-08-26,227337.69,2185554.9,419123.62,8.6137,0.8436,2,2
SPY,Vanguard,2024-08-27,-44485995.04,-44297733.63,-46080514.15,-0.0042,-0.0358,0,1
SPY,Vanguard,2024-08-28,45960060.32,46977360.12,46256170.03,0.0221,0.0064,0,1
SPY,Vanguard,2024-08-29,4757077.53,3746816.31,2909187.7,0.2124,0.3885,1,1
SPY,Vanguard,2024-08-30,-21300886.78,-17074166.16,-23450070.77,-0.1984,-0.1009,1,2
SPY,Vanguard,2024-08-31,-48814336.25,-46193014.8,-42193164.52,-0.0537,-0.1356,1,1
SPY,Vanguard,2024-09-01,-11816651.47,-11635055.11,-5574975.26,-0.0154,-0.5282,0,1
SPY,Vanguard,2024-09-02,-12577808.92,-11240863.86,-8959807.66,-0.1063,-0.2876,1,1
SPY,Vanguard,2024-09-03,-37679951.17,-33682131.73,-36964499.37,-0.1061,-0.019,2,1
SPY,Vanguard,2024-09-04,8225374.35,14784085.83,10500602.7,0.7974,0.2766,3,3
SPY,Vanguard,2024-09-05,11987312.62,14455491.57,9762547.84,0.2059,0.1856,3,3
SPY,Vanguard,2024-09-06,25955659.13,31245566.93,28267347.17,0.2038,0.0891,3,0
SPY,Vanguard,2024-09-07,4729474.71,5972976.51,3060444.59,0.2629,0.3529,3,3
SPY,Vanguard,2024-09-08,-8590146.3,-10600614.09,-5472831.55,-0.234,-0.3629,1,2
SPY,Vanguard,2024-09-09,-6498860.02,-10354363.37,-5367736.99,-0.5933,-0.174,1,0
SPY,Vanguard,2024-09-10,-54346169.36,-51531738.25,-53530415.42,-0.0518,-0.015,1,1
SPY,Vanguard,2024-09-11,4362179.74,7668900.08,3225663.64,0.758,0.2605,2,2
SPY,Vanguard,2024-09-12,-11417095.66,-13674506.79,-6744133.89,-0.1977,-0.4093,0,1
SPY,Vanguard,2024-09-13,38940562.88,32805722.85,37768480.17,0.1575,0.0301,2,1
SPY,Vanguard,2024-09-14,17552952.11,18900600.93,21306730.05,0.0768,0.2139,0,1
SPY,Vanguard,2024-09-15,30620056.09,31699832.4,32724890.52,0.0353,0.0687,0,2
SPY,Vanguard,2024-09-16,14268330.89,17170785.85,16185841.62,0.2034,0.1344,3,3
SPY,Vanguard,2024-09-17,35664220.78,35058880.74,41903699.94,0.017,0.175,1,2
SPY,Vanguard,2024-09-18,-22279142.79,-22213508.75,-20707975.06,-0.0029,-0.0705,1,1
SPY,Vanguard,2024-09-19,29448298.01,27832798.19,24485165.84,0.0549,0.1685,1,2
SPY,Vanguard,2024-09-21,17860214.74,17283695.66,15448666.75,0.0323,0.135,2,3
SPY,Vanguard,2024-09-22,1081282.75,538464.65,4352346.01,0.502,3.0252,1,2
SPY,Vanguard,2024-09-23,26297820.72,26599359.32,29770030.67,0.0115,0.132,0,1
SPY,Vanguard,2024-09-24,19663043.4,18104919.06,26961209.3,0.0792,0.3712,1,3
SPY,Vanguard,2024-09-25,-2025081.3,1902912.77,-3222541.22,-1.9397,-0.5913,0,1
SPY,Vanguard,2024-09-27,51262386.56,53848820.85,55310480.82,0.0505,0.079,1,1
SPY,Vanguard,2024-09-28,66179309.69,70378461.09,64801161.17,0.0635,0.0208,1,1
SPY,Vanguard,2024-09-29,42153019.17,40642627.84,43591120.82,0.0358,0.0341,1,2
SPY,Vanguard,2024-09-30,-41382031.97,-38076105.96,-42647913.52,-0.0799,-0.0306,1,1
SPY,Vanguard,2024-10-01,17464058.86,19600837.9,17642775.48,0.1224,0.0102,1,0
SPY,Vanguard,2024-10-02,22303435.33,23136503.06,23701724.92,0.0374,0.0627,2,2
SPY,Vanguard,2024-10-03,-6949319.84,-5146430.92,-1117160.32,-0.2594,-0.8392,1,1
SPY,Vanguard,2024-10-04,51416598.3,49618419.34,49199823.58,0.035,0.0431,1,1
SPY,Vanguard,2024-10-05,-32595336.51,-32613374.64,-23268459.91,-0.0006,-0.2861,1,1
SPY,Vanguard,2024-10-06,2326004.97,46325.3,480955.75,0.9801,0.7932,1,1
SPY,Vanguard,2024-10-07,35380439.55,35692409.2,38244200.52,0.0088,0.0809,1,1
SPY,Vanguard,2024-10-08,2217939.07,1687635.07,1809070.09,0.2391,0.1843,1,1
SPY,Vanguard,2024-10-09,20921446.34,28213426.66,20470089.13,0.3485,0.0216,2,0
SPY,Vanguard,2024-10-10,-8939841.46,-5256832.69,-6161750.29,-0.412,-0.3108,1,0
SPY,Vanguard,2024-10-11,-1842167.98,-2248025.87,-315976.41,-0.2203,-0.8285,1,2
SPY,Vanguard,2024-10-12,10975780.72,8795005.28,9634071.05,0.1987,0.1222,1,1
SPY,Vanguard,2024-10-14,34936952.16,35552372.06,31406611.91,0.0176,0.101,1,2
SPY,Vanguard,2024-10-16,5309474.12,4622821.16,2641727.71,0.1293,0.5025,1,3
SPY,Vanguard,2024-10-17,-15411590.5,-18813386.87,-13186250.73,-0.2207,-0.1444,1,1
SPY,Vanguard,2024-10-18,8144759.07,12709959.0,4483490.53,0.5605,0.4495,3,2
SPY,Vanguard,2024-10-19,23003605.33,25620447.74,21153845.22,0.1138,0.0804,1,0
SPY,Vanguard,2024-10-20,38488593.07,38436777.12,37725654.82,0.0013,0.0198,1,1
SPY,Vanguard,2024-10-21,31441332.89,30378827.02,32001879.33,0.0338,0.0178,1,1
SPY,Vanguard,2024-10-22,4037552.46,4503220.96,8201030.23,0.1153,1.0312,3,3
SPY,Vanguard,2024-10-23,-36977736.49,-37197557.43,-37314226.18,-0.0059,-0.0091,1,1
SPY,Vanguard,2024-10-24,-29168333.64,-30891095.15,-32545248.83,-0.0591,-0.1158,0,2
SPY,Vanguard,2024-10-25,2709897.08,911672.76,5632762.35,0.6636,1.0786,1,1
SPY,Vanguard,2024-10-26,-44821572.5,-44783805.75,-45297202.41,-0.0008,-0.0106,1,1
SPY,Vanguard,2024-10-27,-4698175.68,-4717828.71,3806589.92,-0.0042,-1.8102,1,1
SPY,Vanguard,2024-10-28,-46091875.23,-45575084.5,-45395581.02,-0.0112,-0.0151,1,1
SPY,Vanguard,2024-10-29,-42202883.46,-41535931.76,-40734197.2,-0.0158,-0.0348,0,1
SPY,Vanguard,2024-11-01,-2030672.63,-6042389.62,-7546737.95,-1.9756,-2.7164,2,2
SPY,Vanguard,2024-11-03,-10248422.81,-16596670.04,-7659097.09,-0.6194,-0.2527,1,0
SPY,Vanguard,2024-11-04,14766128.47,13732600.9,15125728.66,0.07,0.0244,1,2
SPY,Vanguard,2024-11-05,-24812692.01,-22910178.61,-22811096.16,-0.0767,-0.0807,1,2
SPY,Vanguard,2024-11-07,15976740.45,15092540.84,20592319.64,0.0553,0.2889,2,3
SPY,Vanguard,2024-11-08,10322220.19,14638623.08,14632066.02,0.4182,0.4175,1,1
SPY,Vanguard,2024-11-10,20371071.13,25086579.46,21051599.77,0.2315,0.0334,2,0
SPY,Vanguard,2024-11-11,23082813.45,23971298.94,18981957.51,0.0385,0.1777,0,2
SPY,Vanguard,2024-11-14,-13637560.05,-18373975.31,-14230447.07,-0.3473,-0.0435,1,0
SPY,Vanguard,2024-11-15,39627537.32,41679492.36,35007201.4,0.0518,0.1166,2,2
SPY,Vanguard,2024-11-16,-16151840.15,-18871987.16,-17226382.43,-0.1684,-0.0665,1,1
SPY,Vanguard,2024-11-17,56844027.88,54862335.43,55731439.81,0.0349,0.0196,1,1
SPY,Vanguard,2024-11-18,-13986430.1,-14020127.65,-14080296.16,-0.0024,-0.0067,0,2
SPY,Vanguard,2024-11-19,8741798.75,6950756.07,8360561.59,0.2049,0.0436,2,2
SPY,Vanguard,2024-11-20,2689615.73,4550387.73,6115823.13,0.6918,1.2739,1,2
SPY,Vanguard,2024-11-21,-15606156.26,-19154783.87,-13286718.23,-0.2274,-0.1486,0,1
SPY,Vanguard,2024-11-22,49011438.63,52179714.04,48077294.47,0.0646,0.0191,1,1
SPY,Vanguard,2024-11-23,2594610.5,1284316.45,1864865.11,0.505,0.2813,1,1
SPY,Vanguard,2024-11-24,31198208.11,35134751.73,30245340.37,0.1262,0.0305,1,0
SPY,Vanguard,2024-11-25,-30752691.0,-29769191.94,-29757382.15,-0.032,-0.0324,2,1
SPY,Vanguard,2024-11-27,22238519.7,19328110.56,19544287.6,0.1309,0.1212,2,2
SPY,Vanguard,2024-11-28,-28746773.11,-29491117.96,-28917178.23,-0.0259,-0.0059,1,1
SPY,Vanguard,2024-11-30,32874051.98,30795191.14,37400951.6,0.0632,0.1377,1,3
SPY,Vanguard,2024-12-01,-37888491.14,-41907891.66,-40184075.83,-0.1061,-0.0606,0,1
SPY,Vanguard,2024-12-02,71003148.68,71030847.53,71925956.93,0.0004,0.013,1,1
SPY,Vanguard,2024-12-03,37319734.3,37059274.29,40456265.34,0.007,0.084,0,2
SPY,Vanguard,2024-12-04,57626499.64,56075886.81,57781902.71,0.0269,0.0027,1,1
SPY,Vanguard,2024-12-05,11625905.12,8354450.56,14894530.14,0.2814,0.2812,1,1
SPY,Vanguard,2024-12-07,-10259668.23,-4642925.45,-4861856.76,-0.5475,-0.5261,2,1
SPY,Vanguard,2024-12-08,-17599449.28,-11764910.41,-16235728.1,-0.3315,-0.0775,1,2
SPY,Vanguard,2024-12-09,1484024.32,1963572.37,5780838.84,0.3231,2.8954,3,2
SPY,Vanguard,2024-12-10,15693932.1,16983691.39,13196455.94,0.0822,0.1591,0,1
SPY,Vanguard,2024-12-11,-38167739.75,-34069155.51,-40780649.06,-0.1074,-0.0685,1,0
SPY,Vanguard,2024-12-12,1972570.09,5697450.97,3094207.3,1.8883,0.5686,3,3
SPY,Vanguard,2024-12-13,-7257082.05,-13794790.43,-4800463.82,-0.9009,-0.3385,1,2
SPY,Vanguard,2024-12-14,44885107.82,44613957.69,45541548.2,0.006,0.0146,1,1
SPY,Vanguard,2024-12-15,-14368066.79,-13737539.49,-12027661.53,-0.0439,-0.1629,1,1
SPY,Vanguard,2024-12-16,52101634.98,54596782.52,55417698.78,0.0479,0.0636,1,2
SPY,Vanguard,2024-12-17,-19159225.03,-20206154.47,-15867860.63,-0.0546,-0.1718,0,1
SPY,Vanguard,2024-12-18,48939331.61,50451055.24,58569483.53,0.0309,0.1968,1,3
SPY,Vanguard,2024-12-19,-35230966.41,-34621244.29,-37078955.18,-0.0173,-0.0525,1,1
SPY,Vanguard,2024-12-20,-15724001.6,-14389187.58,-17546127.41,-0.0849,-0.1159,2,2
SPY,Vanguard,2024-12-21,-37873587.39,-36257114.88,-38872028.65,-0.0427,-0.0264,1,0
SPY,Vanguard,2024-12-22,-26547197.88,-23829038.19,-23724881.95,-0.1024,-0.1063,1,1
SPY,Vanguard,2024-12-24,-6251143.11,-9072471.39,-3930733.93,-0.4513,-0.3712,1,0
SPY,Vanguard,2024-12-27,18284435.29,21390094.76,16999652.86,0.1699,0.0703,1,0
SPY,Vanguard,2024-12-29,5767958.18,7294925.47,4976831.47,0.2647,0.1372,2,3
SPY,Vanguard,2024-12-31,56962823.36,59578771.53,57147645.96,0.0459,0.0032,1,1
QQQ,BlackRock,2024-01-03,-103176865.2,-102703968.66,-102397212.57,-0.0046,-0.0076,0,1
QQQ,BlackRock,2024-01-04,8614288.96,9749193.79,9489428.39,0.1317,0.1016,1,1
QQQ,BlackRock,2024-01-07,67328753.85,66973502.83,68459128.19,0.0053,0.0168,1,1
QQQ,BlackRock,2024-01-08,149079379.68,146570310.31,146729014.86,0.0168,0.0158,0,1
QQQ,BlackRock,2024-01-11,-208925119.27,-204633754.15,-210004451.02,-0.0205,-0.0052,1,1
QQQ,BlackRock,2024-01-13,25719950.49,30378446.45,26761604.33,0.1811,0.0405,1,0
QQQ,BlackRock,2024-01-14,211486180.1,209974029.65,212964769.93,0.0072,0.007,1,1
QQQ,BlackRock,2024-01-15,20152501.16,18330932.87,23070928.11,0.0904,0.1448,0,1
QQQ,BlackRock,2024-01-16,424960.77,248355.44,807788.41,0.4156,0.9009,1,1
QQQ,BlackRock,2024-01-17,145544572.25,143205819.79,145476239.9,0.0161,0.0005,1,0
QQQ,BlackRock,2024-01-20,-41780595.07,-42290958.22,-40332781.18,-0.0122,-0.0347,1,1
QQQ,BlackRock,2024-01-22,2060004.25,2215523.41,1216292.86,0.0755,0.4096,0,1
QQQ,BlackRock,2024-01-23,3681688.41,4823377.05,10796356.09,0.3101,1.9324,3,3
QQQ,BlackRock,2024-01-25,-101835261.62,-99495421.92,-100882425.32,-0.023,-0.0094,1,1
QQQ,BlackRock,2024-01-27,-49530085.5,-52344217.75,-47587014.93,-0.0568,-0.0392,0,1
QQQ,BlackRock,2024-01-28,150155229.93,149821589.28,154034731.9,0.0022,0.0258,1,1
QQQ,BlackRock,2024-01-31,11288886.52,14140773.47,11911448.71,0.2526,0.0551,3,2
QQQ,BlackRock,2024-02-02,75639108.44,79270079.57,77784479.32,0.048,0.0284,1,1
QQQ,BlackRock,2024-02-08,62684203.94,63743579.26,60300031.6,0.0169,0.038,1,1
QQQ,BlackRock,2024-02-10,180044934.29,177953293.0,180325828.26,0.0116,0.0016,0,1
QQQ,BlackRock,2024-02-11,-7336758.11,-8001697.13,-5004453.6,-0.0906,-0.3179,2,2
QQQ,BlackRock,2024-02-12,-103841564.47,-100382167.9,-107903491.11,-0.0333,-0.0391,1,0
QQQ,BlackRock,2024-02-16,168444071.69,170254789.72,171023436.12,0.0107,0.0153,0,1
QQQ,BlackRock,2024-02-19,19456906.11,18972443.37,17496187.73,0.0249,0.1008,0,1
QQQ,BlackRock,2024-02-20,-37816006.61,-36998418.67,-39929400.64,-0.0216,-0.0559,0,2
QQQ,BlackRock,2024-02-23,38959759.55,39136236.23,31298876.09,0.0045,0.1966,0,1
QQQ,BlackRock,2024-02-24,11484060.19,10917474.1,16240126.54,0.0493,0.4141,0,3
QQQ,BlackRock,2024-02-28,17463923.71,12754769.71,17837591.07,0.2697,0.0214,1,0
QQQ,BlackRock,2024-02-29,27105909.77,25732724.51,23360507.47,0.0507,0.1382,0,1
QQQ,BlackRock,2024-03-01,-206966418.63,-202631474.59,-204660274.26,-0.0209,-0.0111,1,1
